electrolyte_type,electrolyte_thickness_um,c_rate,temperature_c,pressure_mpa,cycle_number,capacity_retention,interfacial_resistance_ohm
Polymer,117.4180267638444,2.574201638075495,59.90989396439288,9.125661742864386,647,55.57755909522131,450.0
Polymer,90.94047594569336,0.8673316244549869,10.175233176552913,6.1180084743481915,1595,55.44044302321841,367.4056481667733
Polymer,46.52837051105807,1.6065553788184452,11.381487790420755,7.685146354752122,1659,55.39245374833074,450.0
Sulfide,57.94845255471495,1.4065559632945206,51.192025758559694,7.425319389557041,1471,56.06514603801105,410.2405464638688
Polymer,117.31913211563821,0.13377020855897903,19.973134341652603,6.652033820092159,263,85.19838377758724,96.88506102560461
Sulfide,82.73816063599769,1.7147552151081464,13.038463419812043,8.290041853232196,632,66.26931979390456,323.7493392203239
Polymer,48.08408725109939,2.0184205400239073,21.85740366182511,6.885525568099179,1463,55.409352484553935,377.4745408606063
Polymer,145.74525474813868,1.8165517728153031,31.30500769904301,5.3866228269002425,1283,58.284844392505676,303.7189799772823
Polymer,112.96625257619543,2.2352117064719224,46.52831352167024,2.4458679896227524,1347,55.536217573462785,450.0
Sulfide,144.4275282301735,1.7568846325139236,41.216776327560275,7.464492626774328,530,72.39627986259727,205.74626214114792
Sulfide,75.52365589684462,0.29357573906719503,21.88106087802102,4.787034891598917,301,90.54339321772166,47.569074537782086
Oxide,81.76304428992367,0.4376920198456631,35.16352240502922,3.0184376716743424,1889,66.83102084436024,271.25844313799786
Polymer,136.7341781040525,1.829776274877462,56.310705269928434,8.039268129843576,485,57.25145723235587,450.0
Oxide,88.2564142319,0.8974396567235565,50.750388849187885,6.99746464349498,92,96.22867815883596,54.50238136270587
Oxide,111.94625854773673,0.33097087420082094,26.159489241589668,9.37966167493453,1188,75.34676442222097,133.6306016875936
Sulfide,52.78247407441889,1.3458479560007857,59.11322806778482,1.7378722361868897,1680,55.38486781013607,450.0
Sulfide,78.07444093134328,1.7075355344426006,45.431020021756545,6.526973917901282,1359,58.75043754653505,336.91211572699814
Oxide,36.04848255534617,1.053363366213859,13.12246778333909,2.5179707340729425,1949,56.94088848776217,450.0
Polymer,46.77740466400502,2.1892577364547563,11.758035664431933,9.045471554486253,315,61.51683762175827,450.0
Sulfide,20.12264398479204,1.9669347634936094,18.420397450501497,1.0850442011404953,1938,55.2454931834176,450.0
Polymer,25.10445671432583,1.0651732471658486,46.39279340250734,6.596001883804284,945,57.10192608178866,338.4987084194991
Polymer,147.04689701300083,2.2891303338348257,19.186946292121394,7.931748643127496,238,71.80380586851308,248.28763202857007
Oxide,51.5059803677791,1.981215623345803,35.57433846044168,3.6136866196106014,1710,62.252553808388,348.845402780827
Oxide,106.23039223552026,1.948591598281916,14.663006009041588,9.545966985899712,83,93.7297463561224,76.60177967769802
Oxide,129.0829608439495,1.7049403322824974,56.04430789150975,8.52223377740177,669,69.10698725197264,391.1232084455117
Oxide,91.58585970075336,0.1330300374568031,27.198030679178377,3.0167211668805436,1990,69.13870701111796,235.73778283724772
Sulfide,39.9087850109143,2.1198708320829787,55.40660282803154,0.17465681788838688,1133,55.03551720603571,450.0
Sulfide,114.65513685370163,1.190521194216554,57.243782095527216,3.036906043568803,178,82.44429713146116,294.62826441488573
Oxide,98.03268331294579,2.833568159460101,10.306432365684039,2.884973657660351,250,77.78817212340549,450.0
Sulfide,115.06257661515876,2.4721558361238953,33.2067593599366,8.910649614258999,765,62.130793685710195,313.83404525535474
Oxide,120.06706097142133,1.8043139616408055,11.232802785344644,9.674499664722001,1591,57.69528439070811,450.0
Polymer,146.80334779901688,0.8313277472758813,55.43463831514529,0.7973558611055775,667,55.417707344955126,450.0
Polymer,94.5632264034723,0.690780440505233,35.9203772367288,4.765818802479836,903,66.11282865296856,196.93484876616543
Polymer,64.41334464977824,1.0871160292648925,13.747200634924841,5.5284867854449775,91,90.9107152827039,97.4970148267987
Oxide,104.30039239703082,1.4820470363820537,15.513836413828344,1.0198254471640626,339,76.84549629455981,450.0
Polymer,28.897292201541397,0.9585899791129465,29.17545122463695,3.8372273204614737,1662,56.388512660969305,287.8739472229783
Sulfide,136.66165138180622,1.5932955366382,57.01170964364447,3.239115932190211,1873,55.51479547292132,450.0
Polymer,35.519531473965586,0.5795742339882392,44.64545757840404,5.406957907838164,169,85.2858208734665,112.19362812772783
Polymer,62.61956892515637,2.9353671571939497,53.38094330945662,6.645789907346186,1163,54.91234828884824,450.0
Polymer,126.04689948139571,0.41298120939848226,28.322832316998984,7.064502593916009,1541,58.78101051683311,217.24417965838583
Sulfide,97.65060918299254,2.802638004997679,12.160684977499916,1.4538747337725368,578,56.552230652890145,450.0
Oxide,71.17261763606747,2.749376233067815,58.715881860220705,8.148182249251752,1647,55.14985687170818,450.0
Sulfide,81.54663571875278,1.6235453972765443,10.858649533118477,6.817566094928513,1208,58.123905328190304,380.63069780228864
Oxide,131.09116111628344,2.2022397883246447,57.38258265405445,8.901841675792523,780,61.864038487600865,450.0
Oxide,64.20057018778598,1.3645400641205048,28.433871192457236,4.548426988410797,170,95.29571594338914,47.30911311938099
Polymer,133.05445902558228,1.9271002748730708,10.504520251094076,8.949508650949696,362,62.214643505487565,445.7249405303766
Oxide,31.457476026969893,1.0876702185212441,44.45786158622541,8.671163811325147,244,87.37672998751441,105.06561928234848
Sulfide,120.983796837122,0.9733611573777915,59.02701520156771,4.440252390356769,1867,56.48619879682645,439.52895861691445
Sulfide,130.18119229711573,1.7768663798915898,58.281286141879626,3.8733188214004888,138,85.3589920579856,174.26279859618703
Oxide,43.63629486885404,1.544576055133543,18.046850560120923,9.334838948205542,1052,65.5035880701477,269.39788489398774
Polymer,75.94504920838605,1.780655470534945,19.06239030330775,7.180130871930532,519,63.14618250571678,284.9731345734188
Polymer,41.514970706275236,0.9313156857323666,38.276945730983,9.28962892973695,1422,56.17182042609476,320.062599090318
Sulfide,111.8585367692483,1.1641777122692862,41.86524132141622,7.990050311068549,333,81.9089019392803,123.25959640778171
Polymer,89.59520984801537,0.343304085823837,46.97089568329328,6.132044648985001,965,62.28784953786064,248.26938461139352
Oxide,102.59203507208173,0.2516014795893966,19.052518023607377,1.2469424923372687,1341,64.09504396664495,450.0
Oxide,45.54330570430745,0.835025676051747,57.95035433822172,2.985658658533075,563,71.31817668629255,450.0
Sulfide,47.526962066814534,0.3153158920585827,41.93696281446189,9.691539830274076,426,78.10991549854965,125.25998365026973
Oxide,25.39465231628783,0.400946655040748,52.352345943527745,3.2622787772706245,1160,64.21737025142018,379.05811819075865
Sulfide,61.86877957544486,2.4574923756424174,37.00328576420859,1.0232232108751709,1714,55.27030432203566,450.0
Oxide,92.76680597337774,0.21273372134839896,30.713842379494128,7.104778223601266,641,88.7154648555006,67.15356077452043
Sulfide,131.53153881965272,2.010934102410754,58.8591453297498,7.366642119982473,709,59.520736442228326,450.0
Polymer,106.7005681696285,0.8904174715646614,39.1060685409918,2.926031430842793,1291,56.88098800074799,450.0
Oxide,76.60152204196768,2.6274824740535667,53.343679139958944,3.046952595528407,107,88.7506918814147,241.0195702390381
Oxide,143.9056148712379,1.5064776252747487,57.6646198183145,4.74204055653696,560,77.0524755689714,254.17450982186358
Sulfide,113.50187607485815,0.9861717320506945,43.76773135043296,0.31571060264632983,138,82.29786308471851,374.44777534254166
Sulfide,140.9214763721315,1.6011529134993603,37.44693392593375,7.914297802575519,1935,56.81576217286722,308.37000867868716
Oxide,88.58643652538154,1.2076782552312797,10.175542545532531,3.2391789940138436,615,76.26213105539352,326.1549724528914
Sulfide,53.657555723108146,1.7364730875425076,12.0009820369503,8.552254709819579,47,94.22071350730272,57.0634499694756
Oxide,26.867469227413856,0.4321453181464099,20.04256080255582,8.046041173840335,1689,65.89594976154514,193.98993585764
Polymer,114.39103069290056,2.991272458156398,19.300421592799765,6.647880127875952,368,63.13343195036369,341.26088532710247
Sulfide,35.76938974071943,1.3341120453204809,22.737939759992265,3.316261184282958,6,99.78779239152927,14.300086020390872
Oxide,59.360766675355734,1.1098688551513691,25.24673188488304,5.211533960445583,523,87.5487514828013,87.05241719535886
Polymer,89.22121802490666,2.159608560117168,28.003274677536414,4.503809650219794,529,66.2635744284388,252.26814620879955
Polymer,93.3741564113672,1.1553082788364641,31.026884503443828,3.454930673861875,1679,56.09982807977139,374.1433530699774
Oxide,98.07581560832769,2.5164954845833973,14.943316922800733,8.496549264101464,1296,59.74755237165182,448.6139157527397
Sulfide,41.61319294546108,1.4173851006452334,12.118096597639102,4.886720038318886,1848,55.85709218190089,357.0019405580221
Oxide,69.36586262681433,2.1867193984697613,43.69722245365117,8.34395866819175,66,94.72302073078195,64.0966677546832
Polymer,100.23524952520567,0.411614327681471,36.866741242153886,1.1416628940040605,420,65.70940515448173,450.0
Oxide,146.07645240239202,2.5537456381098242,32.20721011100598,1.496145407143324,1363,57.0099703745727,450.0
Sulfide,114.59204790095953,2.2335821616565186,41.721997058417614,9.77547102061847,934,57.48620125740298,404.17467788642784
Polymer,139.9384884222145,0.7139786575397005,51.383970360177024,5.918907779800287,498,67.8698624269741,247.73629038759873
Oxide,119.08756758084301,0.5213294282627813,31.38464545581023,5.146719767640585,1493,78.69477403868648,110.43014120270315
Sulfide,96.92320595601205,1.0172478113043109,42.05597325259897,5.279245025126706,331,85.98619822327913,87.13212826944972
Polymer,44.96303798772479,2.930604699492523,57.67861119175794,2.2311608629253126,768,54.31142643419594,450.0
Sulfide,106.6691347460267,0.84481156624447,51.981224793078034,7.215169100069533,1001,63.62585532468626,291.68016434785517
Polymer,101.03934357478792,1.4227689059452366,31.300040525120473,0.9393281749245682,1663,55.55864082660103,450.0
Oxide,98.32099215944464,0.18705865458027532,42.23584189073715,5.775904759719929,1155,79.28646095352296,112.43659391177579
Sulfide,83.6721628384713,1.2519598357420745,18.853546095796986,5.750611086200424,530,78.52753495926777,128.76218771829295
Polymer,88.72535851860583,1.756828044755998,38.026109244754494,9.150465398921758,1743,55.87288236100239,397.6511650957645
Sulfide,63.47752852535353,2.864061376273099,59.06641455692214,5.3092098200381175,1625,55.41237796709593,450.0
Sulfide,87.51065004349941,1.5985345303261869,35.91575576012612,1.4569206901443774,1462,55.99022480806582,450.0
Oxide,45.68226773820217,2.4754112459152946,56.38191495950736,5.7702572665568095,243,81.37141397022681,234.98707631863826
Sulfide,124.67267165684898,1.6866701634498116,30.366746025163035,1.0041436792167904,1487,55.145534881138815,450.0
Polymer,44.15100411083202,0.2182765389630025,59.94224135923156,2.1175589694692247,350,60.89676982362649,450.0
Polymer,31.045617685630635,1.0135239980503448,38.96100176137789,0.4079749834554197,1041,54.927131547384526,450.0
Polymer,76.71198342643046,1.7690935727101995,12.113449711796727,5.181606466349033,1490,54.73470695863762,435.3083843973365
Polymer,105.57996713578804,2.8567225012002604,39.337739834569405,0.9368728914063664,735,55.525038993579706,450.0
Oxide,76.90318724136037,2.5914780432785767,23.72863478397983,4.747004347460157,882,72.25137335092097,230.6774202007775
Sulfide,55.978037153670115,0.7622312811186581,11.624066101794735,9.336155849709026,363,76.96906610471437,181.659773577458
Oxide,92.5622539057573,0.7383185070555741,51.042665234733164,7.225637988891387,1234,67.91265671883622,243.3597712994548
Sulfide,65.11030360358599,0.6834016046303122,23.7864818490378,0.8663755748304012,1015,59.675079364420405,450.0
Sulfide,141.27279971646232,2.775246799277259,49.827427702324925,2.3196771408675474,1635,54.52060818546781,450.0
Sulfide,139.9438681484644,2.57273184399499,24.41087914779335,6.769257956944998,525,72.07792606631652,219.38574539563416
Oxide,85.30833659637241,2.3471619535335515,19.716317693688715,8.957548424139418,831,67.35894171640948,282.0428155147303
Sulfide,62.624919222373606,1.23893183125026,58.69677870522137,0.4258940089631422,782,55.8510890361434,450.0
Oxide,115.82721381436308,1.5627040424664238,28.082266387750977,8.14326620403388,1723,65.04631228137083,241.98691422242908
Polymer,24.772682652798665,1.4465620599059432,40.06881057215802,5.661957415349256,420,68.06942927085444,231.25795368879392
Polymer,81.71997078567466,0.8348545119221806,40.49907464072358,5.506304120434287,786,65.37768456552554,216.41146559705106
Sulfide,63.72204125514336,1.5645813338314243,38.02367410867509,9.582350509258243,133,89.21795437387219,81.7767552389895
Oxide,139.6696650633321,0.18843998877298795,55.734787176060735,7.5016816647080535,14,100.0,29.585511682257067
Polymer,21.56039354544873,0.4822500831426316,43.722053568343426,8.516176793755507,1817,55.429637189178024,314.30176148538425
Oxide,91.86593384338538,2.6711098288899446,30.186650205246508,3.6045561384922005,1068,67.83568120723572,325.4992923004099
Oxide,116.28626553866138,2.2798713243911273,53.1190192262137,5.588204004201257,1401,60.075635127091694,450.0
Sulfide,83.05233837812537,1.3263183862713526,19.05314495579822,6.19251620653493,295,84.75018745724952,85.33149190679235
Polymer,31.102393921153816,1.599736050623244,37.211837880520875,3.2836810095884044,1420,55.50158162190784,450.0
Sulfide,146.4199807036273,1.1729967692839347,57.527518597187814,5.745456436979255,1128,60.282828630498244,389.82403304954283
Sulfide,87.34135607889273,2.24826161476595,41.26988149402064,2.442888256849167,445,65.38908585538418,450.0
Polymer,99.84421176147148,2.3741428197730308,50.84842252374381,1.5194191435755717,1086,55.31731323080484,450.0
Polymer,50.75927175197595,2.3135270515891615,42.67803627725964,3.802305566845593,1589,55.283555933377656,450.0
Oxide,82.85475106388449,2.195574002019904,51.96854317689452,7.418967324589726,1845,57.51217181009136,450.0
Polymer,75.78943395458184,0.6930625822091079,57.22439399226218,9.170252765931487,412,61.38403328168473,395.52130761393596
Oxide,29.736459460257883,1.0801129397973885,23.646086376636838,4.631369109832502,1955,66.16760620745619,197.84132392531828
Oxide,33.80084596117074,1.4625517614526573,18.483054062835944,6.463954513926773,630,78.36727454677441,150.2359086271375
Oxide,128.87142755044067,1.0592996751402013,34.199537516627,1.1200675966534948,321,83.65088878135458,268.33465381582715
Polymer,51.17659378685673,2.289326580459154,45.09312134121079,9.054191209668055,1155,54.803869700555964,450.0
Sulfide,45.34457529482197,1.0551252203248687,21.359562659110807,5.72918171434235,1835,60.02569824660186,228.6195426589731
Oxide,85.6384886625181,0.5008730516774778,10.205072521508354,7.825348651489055,818,76.2466104171233,183.15219673917485
Sulfide,119.93712707712668,1.257217310940082,27.146755791835268,7.964967889121799,1223,64.07457491018701,215.43857866505152
Sulfide,28.05304741526843,2.941751855068903,58.44296677338942,2.6391572110442487,905,55.66006115929924,450.0
Polymer,94.98502955297326,0.75505609750737,44.748373030292335,5.33882708650031,36,96.20958379214002,57.06815551403278
Sulfide,35.49735756927454,1.8752601109353644,30.066272197061195,9.608749540453676,791,63.114020715462196,277.2788864564603
Sulfide,24.7399366073304,1.3556218445351482,19.62880486734202,0.987381993726195,1240,54.72324423747912,450.0
Polymer,26.85671378108826,0.3059712461830472,27.80448368773735,6.862193990492678,586,70.87582759175407,159.00783297780802
Oxide,128.4413340670974,1.5148421573943727,18.491971665062398,9.626414372548203,306,85.88762752432234,118.73525200959754
Sulfide,35.336422871648004,2.136276553080106,15.315291065647571,3.0757133697348196,1591,55.32936238267591,450.0
Polymer,25.869677373597952,1.5883379299006744,55.33711862862769,8.628334421903046,1008,54.3277735348408,450.0
Sulfide,76.9269853285786,2.629107584865085,59.882516918773675,9.34320969954189,893,55.050262917079735,450.0
Sulfide,129.71915135246323,0.9379173483069896,18.205721979789516,7.496153473008768,12,100.0,16.09670897163634
Oxide,54.11308894360925,0.35012259678149826,12.726127943913987,2.390150291838887,83,95.20765082094029,75.31752212436439
Sulfide,74.82264027836914,2.8160402738082175,26.486555357310618,3.4066071163832796,1056,57.90604875643971,450.0
Polymer,25.189929233287657,1.1967694136318352,33.08295903807077,0.45451201473553426,1432,55.6112097316286,450.0
Sulfide,78.38020683753386,1.7715760992155367,20.241062353792724,8.331387019029016,1110,60.30109168985948,313.4079464514627
Oxide,95.08970048282738,2.3968090657775685,25.071245589927923,8.511150746459691,1987,58.598949160334016,365.29943387013446
Oxide,94.21791698777882,1.0405096252391837,20.043536784582884,6.363832068665308,1768,67.78642419462929,194.45577903320557
Polymer,63.21546998266747,2.1768771607150725,48.71302842162257,3.5900257275121286,1435,55.56849097469983,450.0
Oxide,61.019313486207615,0.4927146644717013,45.62889716236304,0.8604291736352133,957,63.64814173029475,450.0
Sulfide,33.86107046175773,0.9447518668959652,41.74757578804909,7.555270338157603,1811,56.49319786968536,276.1265963850861
Oxide,67.68378168401489,0.5196608447959077,29.360892853960237,7.292609316738236,713,85.07399604091606,85.64307416800033
Polymer,32.934306953485404,2.4525686193639378,55.452047065711795,9.134764965215119,1587,55.488482278252945,450.0
Oxide,119.65747281256671,0.7456827821576776,58.476627076751,7.332267007953085,1856,59.42377386748817,403.36365174033665
Oxide,145.61565870726417,2.1804703106751098,18.6819656312706,8.304079928215618,1280,63.024432133888446,318.5134557364056
Oxide,146.1096793666719,2.8355653520123925,21.1506320705939,7.484950717249595,241,87.31424350397735,132.50382798395006
Polymer,132.45924291880118,1.6305394062997434,36.281551400018486,6.343803164291932,1741,56.40273434329333,324.2360116150927
Oxide,98.10297941415048,1.6660846575559942,14.562528464112265,4.326967302490991,898,74.06208384135172,212.9488269439052
Oxide,111.11254064170438,1.436997347483655,31.82241994115564,9.03096135555855,1956,62.332415955702295,258.8942662257479
Sulfide,57.07675434845383,1.045081415841564,39.0895632388855,6.544588861883951,896,70.23504883729755,173.52879118516117
Polymer,102.00015462244069,1.4793995896822596,36.103678556866655,4.043717687462499,907,61.684898958717284,260.7069032665937
Oxide,79.23444142718407,1.8481418435736023,26.545429153901303,0.9263460223013765,1732,56.14921115368899,450.0
Polymer,82.66225417100122,2.9593755592949123,37.12229030386034,2.977978073453383,1476,54.443163994730725,450.0
Oxide,118.51095284877053,2.81951722202285,57.94004771294239,5.482894674818631,756,64.21659783962775,450.0
Oxide,56.649386227642715,2.600243579050053,20.300870214568803,2.8287901631603263,1856,56.05482141766777,450.0
Oxide,61.345149520287585,2.6784785535440894,42.74156791970018,2.290229944387231,1025,58.618556513773015,450.0
Sulfide,140.20343284672276,1.4567626315469246,12.169834707802593,5.321195789469687,601,72.54842082870547,218.13205148861317
Sulfide,27.309158330626392,2.0065885488146478,13.320820224071745,1.7812214243677724,282,66.39779261745214,450.0
Sulfide,83.13245879373426,2.695693496515021,37.59141121117925,8.024059626918525,651,63.70111505824352,322.67690794353535
Polymer,138.66410405302202,1.239557218474924,15.246959016397472,4.895244698292314,599,64.72638179098006,258.16856424895224
Polymer,99.34719101636041,2.8891111872018596,11.117339421342866,5.781241462230237,1538,55.799910308666526,450.0
Sulfide,91.03291964757717,1.3057795800006307,18.57564988240111,1.5590943492137508,979,57.77738521793959,450.0
Polymer,52.46674329981618,1.8431397296403254,38.24245854997872,3.313305722730737,1885,55.171357479512515,450.0
Oxide,64.62581357837828,2.1584336684898786,45.167047725946624,4.159887864285413,1704,61.05695860551274,353.8379697241744
Oxide,130.76629405461009,2.8567168379202212,20.123928207069,8.10130702211338,1143,62.395626020681355,381.69317499638856
Oxide,92.69835712989956,0.8093871947515715,43.412971860408724,7.72457927855291,1012,74.59624334637229,175.13175069011595
Sulfide,86.91648518838139,2.2637798368920627,19.123816554961465,2.3074770003980456,900,56.443438084483304,450.0
Polymer,32.945362760203764,1.6103651998178383,40.67287133156286,6.200172907909376,1529,54.76799686236969,349.6861999440528
Sulfide,22.083660339166006,0.8788157077998591,30.597983994789942,2.510217941942776,1104,60.19677852133457,422.8521992710382
Polymer,145.2790745293164,2.3521598354095326,42.689975466680835,9.883646841333428,1647,54.93620408713909,450.0
Oxide,69.0082017472894,1.7014446125041551,59.752637623962364,9.52602639349562,1701,55.78347673811581,450.0
Sulfide,98.41769807293556,2.0168240798840595,56.8908482616281,5.676320733154142,894,58.751040664188544,450.0
Polymer,30.362959514347047,1.036413098875913,10.214087891805182,7.019135461752015,957,56.373028144408686,391.97713157129584
Polymer,108.80485714399605,1.4956944603000546,54.27193821811529,8.034160783865586,219,70.69156344434113,327.5164369476926
Oxide,141.23367213177494,1.8903273278653945,13.324539758738325,7.237884358444548,1541,61.90972156768289,364.7806513092552
Sulfide,94.83648288966455,1.2742413613825476,57.65232930799225,7.028304041715966,1935,54.88371198941261,450.0
Sulfide,36.39499190880338,0.6752803655583338,24.091283954984235,9.589684678700328,727,70.38763655317,169.37823932938667
Sulfide,95.62379857155197,2.8887574277143817,29.101741520563547,6.004915452442105,1009,63.143691412387234,300.30745402106265
Oxide,119.6251377036048,1.5832558661235905,14.581910258786392,6.399396451008651,1731,63.51358875245437,298.4905605140674
Sulfide,72.83414975462242,2.2283690738343314,15.61363791644548,8.507760629337994,1490,55.58861429277675,440.6234694953313
Oxide,134.37890723239082,1.2920368613125686,46.33702826146598,6.731919591798227,1818,62.813909529832976,288.8129661602784
Oxide,104.32878393645738,1.1298821156745775,57.21661178741458,7.356032957973473,518,77.2523328836298,238.59891586575003
Oxide,136.90235937759633,1.2807764655546625,40.53742474771548,2.4182699933467604,1915,57.67012686661023,450.0
Polymer,101.05569046215383,1.2866702669783845,45.79250077634055,3.7755425487392023,812,59.42927511186845,370.40523874005237
Sulfide,37.06743636062715,1.6781223362316655,48.098487229857675,1.558283322547741,502,58.62312656329591,450.0
Sulfide,60.25992244367458,1.6760626229459532,23.140713727647086,5.107077879114574,58,97.10672545748085,28.531364084372306
Oxide,46.2333432728194,1.541746066060328,12.261481546010746,4.611701266734438,1361,63.96661059642591,296.0108994011718
Oxide,138.1474447031921,0.4908787762605704,10.09363719595843,9.971911861366623,1534,63.088848367534204,302.38812968722755
Sulfide,118.85200874737275,1.5386188876515403,27.53246414770093,6.150965662873871,814,74.11337400753726,157.5992093059689
Oxide,107.93178795830079,0.5904013112198893,22.073211409960805,7.885803749624791,614,85.54951942899125,94.44592211862215
Sulfide,59.12562155211082,0.465793780257719,13.115886252459283,3.406745240500777,426,77.85674703841556,179.41291095063156
Polymer,43.92582036652776,2.8046725802893864,18.976414624683336,8.332298780293685,1584,54.53907151208821,450.0
Oxide,118.33864143855854,1.8543550381283425,16.22494491339739,6.189341168228066,1394,65.88846620761802,271.1337691304589
Sulfide,81.64053296428035,2.0125211685612943,55.74391903086852,7.00022408282454,1435,55.45889641039645,450.0
Oxide,49.35264177958179,1.265201643966755,17.01336067295845,3.0148647016995986,1812,59.71289794369276,450.0
Sulfide,100.16085716148577,2.7360445865531062,36.88242319938396,5.5315200777862135,1990,56.50020007536898,374.5525405353041
Sulfide,25.243400777998758,1.9499984197810298,39.65529775560823,6.376966036794726,883,62.521112510804194,274.7529102176371
Oxide,62.40213303667296,2.3305926216184036,37.17447288543169,5.9320372905841525,1699,63.999363836747705,292.36677131960215
Polymer,80.9124092968475,1.1688311601803703,14.952821710799398,9.160417743103208,1868,54.148213337711994,393.76310151742433
Sulfide,39.234583434222756,2.8840344543754637,25.93991808752756,8.99289937847628,432,67.07054637652953,297.4425900413132
Sulfide,148.00508208680915,2.479337741459114,12.563516623157664,9.712742172981018,1987,55.54341230122967,450.0
Sulfide,47.18265739664985,2.5764505427421764,29.783495704815802,6.707537259469195,1220,59.71431733595925,325.2964223263537
Polymer,36.945906905624526,0.5993633755346874,19.4299465635796,9.721949888244279,1401,55.42628212136539,291.5957066167256
Polymer,46.45953360529653,0.8857933028265366,38.08162666421899,8.341532200315898,948,58.95333115992852,280.90944494724835
Oxide,119.97794731076415,0.9283171390823735,44.640419692455026,2.781238189365597,1389,63.13654908246302,440.56880870182147
Polymer,75.31573570533956,0.8856367474159264,36.60599301023532,4.331613128557841,1860,57.10258603904603,259.3856577710081
Oxide,93.50407216782995,2.580683670102435,31.71183483056979,2.460085177671197,1668,57.942468148794276,450.0
Oxide,22.731190408226897,0.19246590610491712,29.36667104283462,0.14155189222259554,935,65.39157587554789,450.0
Polymer,24.47607011453089,0.3206899680442455,52.08458840485019,1.9616826561543954,405,59.57375754385317,450.0
Oxide,77.9573214775121,0.8943531248267207,20.968403253263503,0.14019980424006911,492,73.77422810711785,450.0
Polymer,126.16518161621106,0.6796316264833865,46.71091697644344,7.226400767369851,66,93.05932580232358,79.19210547719584
Oxide,135.0810542319835,0.7723928802602602,47.87411623700595,4.312789547439875,912,77.83129575713642,155.34264084621068
Polymer,31.27185378743323,2.41403524883457,30.960000363536725,3.194489798070797,391,62.94540567192011,450.0
Polymer,89.98720327313296,1.733067122286936,24.86502996128197,7.64103682184236,83,91.53236136291801,96.08106305478175
Oxide,138.71985921630517,0.11673491774960719,33.52707430229876,8.341619068734486,1003,81.81848796535522,102.00410226783659
Sulfide,70.43645807172523,1.3450360205421663,14.660696294634924,9.75546543263381,481,69.52570617191103,250.9398890734364
Oxide,127.84355808568792,1.2828662878660408,12.296501611454499,6.455934488284887,777,76.14709206710825,192.66785158534412
Polymer,37.380435071926705,0.43044128138917626,15.58015997259459,4.669136689546511,1253,58.05743695997393,260.1579296034319
Sulfide,141.60128365681385,2.0608111869442256,19.357251573111306,3.1221165859136155,785,61.31716811075318,437.34680816814273
Oxide,117.68503127906935,2.1360818463005242,35.20884101690215,2.3009502712208403,1755,57.641219020480825,450.0
Oxide,142.3734710622972,2.190590335251083,52.45683180805611,2.207966909777752,1249,56.51862992511748,450.0
Oxide,107.96024036182584,2.2125657421199167,21.78211659998435,4.150974809726008,1137,70.68858247352361,232.27963166971094
Sulfide,67.24251115992551,0.10015319810366073,56.758100537338905,9.918684917350506,652,65.35950925085133,286.0630379396566
Polymer,141.96355242821392,2.8663703311554944,57.74539544675017,0.10845160463029235,1209,55.06402559549018,450.0
Oxide,55.823680920193205,2.461205424458523,57.94523024226026,2.0523383825869077,1536,54.08229785981286,450.0
Oxide,63.18242786802523,2.7215469201089273,51.87813673381619,1.965090525795381,1197,55.431070323076476,450.0
Oxide,111.10509434022624,0.145365556391559,28.19125203988603,7.199482906769694,1912,73.88045387210994,129.86117441719676
Oxide,119.49111893830022,2.808190507778644,13.634195550131153,3.589598803220812,523,72.84518315358798,379.41045192814624
Oxide,140.82245290039,2.4483867331955036,38.440936588324746,4.626881965459024,1933,60.66129578275839,324.6582153406466
Polymer,46.624313177307236,2.527935514580226,37.93407219686169,1.5713788916520592,1695,56.12976492092392,450.0
Polymer,123.73974457849911,0.3705334156937087,52.498788355479775,4.109470684881782,205,84.15547333858552,138.1309405962459
Oxide,116.01098694160525,2.2424562838639335,59.79955254730526,1.121678137867777,742,57.545407784183205,450.0
Sulfide,28.293292312967722,2.8837583999620637,35.407865328007375,5.377128550096973,1562,55.18161912541198,379.307298668873
Polymer,70.3390083573269,2.067787290112666,27.260201551989212,1.0695898172902738,319,61.27640051549759,450.0
Sulfide,56.759509417812815,1.7546280734113588,19.29508557781335,7.926032973614247,1183,59.02341824831062,296.28257755856447
Polymer,59.58375516602395,2.842326065472091,10.239991240868537,5.709357003650846,278,65.2843117693237,437.12265265861527
Oxide,147.7830943421111,1.3845176530298644,35.45568462444396,7.267281950357817,902,77.535769398509,149.0718036144719
Polymer,103.56106375239062,1.8379513423003884,37.77593333512979,4.24331222786157,148,85.47414968625792,123.04122684478818
Oxide,113.29790051315494,1.481381051133662,51.246923990869874,3.8767638030980507,778,72.69770889812732,261.16289399324603
Polymer,146.9602928509512,2.8052540419448677,35.228848394640025,1.0722680015837498,1107,54.19147264659478,450.0
Oxide,69.03623171949303,0.320645707619971,55.82341743330283,5.286170509723944,419,87.11313217483617,110.94792060021702
Oxide,124.23922189886477,1.5532471323935098,41.40417382857177,5.193571432085211,538,83.87801636878841,125.30556561338983
Oxide,76.4890252295844,2.092162080017771,52.016811911054155,4.734210240051093,1607,58.49458931190943,433.90470168285196
Oxide,133.03937733594736,2.396528961424487,17.415086740387355,7.431131810356248,1573,59.89606589831305,360.2067840768427
Sulfide,43.48548037046942,1.7907540775879953,52.76680651511573,8.34179356032031,392,67.01131597836385,352.3961514134414
